,0
10,DDCAA DDCAA DCCBA DDCAA DDBBA AACDD ADDCA CABDD AACDD BDDCA DCAAB ABCDC AACCD ABDBD AABDC AABDD DCBAA DDBBA CAACD ACADD AACDD AABCD AACDD CDDBA DDBAA DCCAA DDBAA ABBDD AACDD ACACD AACDD ABCDD DDBBA DDCAA DDCAA DCAAC ABCDD AABCD AABDD DDCAA DCCBA DDBBA DDBAA AABCD AACDD ABCDD ABCCD AABDD DCCBA DCBBA DCABA DCCAA DDCAA AABCD AABDD AACDD AABDD DCCBA DDBAA DCBBA DBACB DCBBA DDCAA CDDBA ABBCD ABCCD ABDDC DCCAA CDCAA DADCA DDCAA DDCAA BABDD ABDDB DDCBA BCDBA DCBAA DDBAA DDCBA DCBAC AACCD AABDD AACDD AACDD ABCDD
11,AABDD AACCD AACDD DDCBA DCBAA DDBAA DDCBA DCCBA DCCBA DDBAA DDBAA DCBBA DCCBA AADBD AACDD BADBD AABDD CDCAA AACDD ABBDD AABDD ABBCD DDBBA DDBBA DBABD AACDD AABDD AABDD AABDD ABBDD AACDD CDCBA DDBBA DCBAA AABCD ABBDD ABCDD ABDCD DDBBA DDBAA DDBAA DCBBA DCBAA DDBAA BAACD AABDD ABCDD ABCDD ABCDD DDCBA DDCAA DDBAA DCCBA DDBAA DDCAA DDCAA DDBBA DDCAA DCBAA DCBAB AABDD AABDD AABCD AABDD AACDD ABCDD DDCBA DCCAA DDBAA DCCAA DCCAA DDBAA DCBBA DAABD AABCD AABDD AACDD ABCCD ABCCD AACDD AABDD AACDD DDCBA DCBAA DDCAA
12,CCCDA DDCAA BAACD DDBAA DDCBA AABDD CDCAA DCCBA BAADD DCCBA DCCAA CBACD AACDD CDDBA BDDBA DCAAC DCDBA DDCAA DDBAA DDBAA DCCAA ABBBD AABDD AACCD AACDD DDCBA DDCAA DDCAA DBABB ABBBD AABCD AABDD AABCD DDCAA AACDD BCDCA ABCDD BDDCA DDBAA DDCAA AACCD AABCD BDDBA AACDD ACBCD DDCBA AABDD ABCDD BAACD AABDD ABDDC DDBAA DCBBA DDBAA DDCAA DDBAA DCBAA DBAAC AACDD ABCDD AABCD ABDBD AABCD DDBAA AACDD AABDD CDBAC ABBCD AACDD DDBAA DDCBA DDCBA DDBAA AABDD DDCAA DCBAA DDCBA DDCAA DCBBA BAACD AABDD AABCD CAACD AABDD ABBDD
13,DCBAB DDCAA AABDD DCBBA AABDD ACDCA DDCAA DDBAA DDCAA DCCBA AABDD AABDD AACDD AACDD AACDD AABDD AABCD DDCAA DDBAA DCCBA BAACD BDDBA DDBBA DCBAA DDCAA DCBBA AABCD ABCDD AACDD ABDDC DDBAA DDCBA DCBAA DDCAA DDCAA DDBBA CDDBA DDCAA AABDD AABDD ABBDD AABDD AABDD AACDD CDDBA DDBAA DDCAA DDCAA DCBAA DBAAD ABDDC ABBCD AACDD ACCBD ABBDD ABDDC DDBAA DDBAA DCACB AABDD ABCCD ABBDD AABCD ADDBA CAACD AABDD AABCD AABDD DDBAA DCBBA DCCAA DCCBA DDCAA DDCAA DDCAA AABCD AACDD ABCDD ABBDD AACDD ACDCA DCBAA ABBDD DDBAA DDCAA
14,AACDD AABDD ABCDD ABCDD AACCD ABCDD ABCCD AACDD AABDD ABBDD AABDD ABCCD AABDD DDCBA DBAAD AABDD ABCDD DDCAA DDBAA CDDBA DDCAA DDBBA DCBBA DDCAA DDBAA DCBAA DDCAA DDCBA AACDD AABCD AABDD AACDD ABCDD DDCAA DDBBA DCCBA DCBBA DDCAA DDCBA DDBBA DDCAA DCBAA DDBAA DDBBA DBAAB AABDD ABBDD AABDD AABDD ABCDD AABDD BBABD AABDD AABDD ABBDD ABCDD ABCDD ABBCD DDCBA DCBAA ABBDD AABDD AABDD AACDD CDDBA DCBAA DDBAA DCBAA DDBBA DDCAA DDCBA DCCBA DDCAA DDCAA DCBAA DDCBA DCCBA DDCAA DDCAA ABBDC DCCBA DCCAA DDCAA DCBAA DDBAA
15,ABCCD DDCBA AACDD DDBAA DCCAA DDBAA DDBAA AABCD AACDD AABDD AABDD AACDD ABCDD DDCAA DCCBA DCBAA DCCBA DCCAA DCBAB ABBCD AABCD ABCDD CBABD ABBDD DDBAA DCABA BABCD AABCD AACDD BDDCA DDBAA DAACC DDCBA DCBAA DCBAA ACDDA DDCBA DDCAA DDCAA DDBAA ABBCD AABDD ABBCD ABCDD ABCDD CDDAA BABCD ABCDD DDCAA DDBAA DDCAA DDBAA DDCAA DDBAA AABCD ABBDD AACCD AABDD ACDCA AABDD ABCDD CDCBA DDBAA DDCAA DCBAA AABDD AACDD ABBDD AABDD ABBDD AACDD BAACD CDDBA DDCAA AABDD CDCBA DDBAA DDBAA DDCAA DDCAA DDCAA AABDD ABCDD ABCDD ABBDD
16,AACDD ABBDD ABCDC DDDBA AABDD DDCAA DDCBA DDBAA DCBAA CACDA DDCBA DDCBA BABCD AABCD ABCDD CDCCA AACDD AACDD AACDB DDCAA DDBAA DDCAA DCBAA DBAAD AACDD ABBDD AABDD AACCD AACDD AABCD ABCDD ABCDC DDCBA DCBAA DDCAA DBAAD AACDD ABBDD AACDD ABBDD AABCD DDCBA DDCBA DCBBA BAACD BDDBA DDCBA DDCAA DDCAA DCCAA DDBAA DDCAA DDBBA DCBAB ABBCD AABDD AABDD ABCDD BDDBA DDBAA CAADD DDBAA DDBAA DDCAA DDBAA DCBBA DBBAA DDCBA AACCD AABCD AABDD ABCDD ABCDD BAACD ABCDD ACCDB AACDD ABCDD ABCDD ABCDD DDCBA AABDD ABBDD DDCBA DDCBA
17,BBABD ACDCA DDCAA DCBAA AABDD AABDD ABCDD DDCAA DDBAA DDBAA DDCAA DDCBA DCBAA DCBAA AABDD AABDD AACDD AACDD AACDD AABDD AACDD DDCBA DCBAA ADCCC DDBAA DDBAA DDBAA DBBBA ABDDB DDBAA DCABB AABCD AACDD AABDD ABBDD AABDD ABBDD CDCBA ABDCC DDBAA DDBAA DDCAA DCCAA DDBAA AACDD AABCD ABCDD DDBBA DDCAA DDBAA DDCAA DCBAA DCCAA DBABC AABCD AABDD AABCD AACDD DBAAB AABCD AABCD DDCBA DDBAA DDCBA DDBAA DDBAA DCBAA DBAAC AABCD AABCD AABCD AABDD AACDD AABDD BABCD ABCCD BDDBA DDBAA DCBAA AABCD AABDD ABCDD CDDBA CABCD DDCBA
18,AABDD BBABD ABCDD DCBBA DDBAA CAABD AABDD AACDD DDCAA DDBAA DDBAA DDBAA DDCAA DDBAA AABCD ABCDD AACDD AACDD ABCDC DDBAA DCAAC DCCAA DCBAA DCCBA DCAAC AABDD AACDD AABCD AACDD AABDD DBAAC AABCD AABDD ABCDD ACCCC AABCD AACDD ABCDD DCAAC AACCD CDDBA DDBAA DCBAB ACDDB DCCBA ABBCD BDDBA DDCBA DCBAA DDBAA AABCD AABCD BCDBA DDBBA DDBAA DDCAA DCBAA AABCD AABCD AACCD AABDD AACDD AABCD ABCDC DDBAA DDBAA DDBAA DDBAA DAABD AABDD AABDD AABDD AABDD AABCD ABBDD CDCBA DDCAA DDBAA DDBAA AABDD ABCDD AACDD DDCAA AABDD DDAAA
19,DCBAA DBCAA DDCAA ABBDD AACCD ABCCD ABCDC ABCCD BABDD ABBCD DDCBA DDCAA DDBAA DDBAA DCCBA ABCDD ACACD ABCDD ABACD AACDD DDCAA DCCAA DCBBA DCCBA DDCBA DDBBA AACCD CBABD ABCDD AABCD CDBAA DDCAA DDCBA DDBAA CAACD DBABC AACCD ABACD ABCCD AACCD ABCDC DDBBA DCDBA DDCAA BADDA BDCAB DDABA ABCDC ABBDD ABACD ACDCB DCBAA ACCAD DCCAA BDDBA DDCAA DDCBA CBABD ABCDD ABCCD BDDBA DCBAA DDBAA DCBAA DBABC BCDBA DDCAA DCBCA DACAC ACDDA DDCAA AABCD BABCD AACCD ABBDD AABDD AABCD ABCCD ABBCD DDCAA DBABB ABDCD BDDAA DCBAA DCBAA
20,DDAAC DCABA DDCAA DDCBA DCBBA DCBAA DDCBA DCBAA AACCD AABDD AABDD AACDD AACDD ABCDD ABCDD DBACD AACDD ABCDD AABDD ABCDD DCBAA DDCAA DDCAA DDCAA DCAAB AACDD DDCBA DDCAA DDCAA DCCAA DDCBA DDBBA DDBAA AABDD AACDD AACDD AABDD AABDD AACDD AACDD AABDD DCCAA DACBA AADDC CDDAA AABCD ABCDD DDBAA DDCAA DDBAA DDBAA DDCAA DDCAA AABDD AACDD ABCDD ABCDD DDBAA DCBAA DCBAA DDBAA DDCBA DDBAA BACDC DCBAA DBCAA AACDD AACDD AABDD ABCDD AABCD AACDD AACDD ACDDA DDCAA DDCBA DCBAB AABDD ABCDD ABCCD DDCAA DCBAA DCCBA DDBAA DCBAA
21,DDCAA AABDD DCCAA AACCD AABDD ABCDD AABDD AACDD AACDD AABDD DCBAA CDCBA DCBAA BBACD AABCD AACDD ABCDC DDBAA ABBCD CDCBA AABCD AACDD BDDBA DDBAA DDBAA AACDD DDCBA DCBBA DCBAA AABDD ABCDD ABBCD CDCBA DCBAA DCCBA DDCAA DCBAA DBAAD ABBDD AABDD BDDBA AABDD ADDBA DDBAA DDCBA DDCAA DDBAA AABCD AABDD AACDD AACDD AABCD DBAAD AACDD ABDDB DCBAA DDBAA DDBAA AABCD AABDD ABCDD AABDD AABDD DDBAA AACDD CDCAB BDDBA DDBAA DCBAB AABDD CDCBA DCDBA DDCAA DDBAA DCBAA BABDB DCCBA ABCBD DDCBA DDCBA DDCBA DCBAA ACDCC AABCD ABBDD
22,ABCCD AACDD ABCCD CDDBA DDCAA DDCBA DDCAA DDBAA DCBAA DDCBA DCCBA DDCAA DDBAA DDCAA DCCBA DDBAA DDBAA AABDD AACDD ABBDD AABDD DDAAB DDBAA DDCAA DCBAA AABDD AABDD AACCD ABBDD AABDD AACDD ABDDA DCBBA AABCD AABDD AABDD AABDD ABCDD DDCAA AACCD AACDD DDBBA CAADD DDCAA DDBBA DCBBA AABDD AABDD DDCAA DDBAA DCBBA DDCAA DCCAA DCBBA CAABD AACCD AACDD ABCDD DDCAA DCBAA DDCBA DCBAA DDCAA DDBAA AABCD AACDD AABCD AACDD DDCAA DCCAA DCABA ABBCD AACDD AACCD ABBDD ABBCD AACDD AACCD AABDD AACDD AABCD ABCDD AABDD DDCBA DCBAA
23,AABCD ABCDD DDCAA AABCD ABCDD CCDCA BCDAA DDBAA BBCDA DDBAA DDCBA DDBAA DBAAC ABCCD ABCDD AABDD AABCD BDDBA DCBBA DCCAA DDBAA DDCAA DBAAD ABCDD ABCDD AABDD AACDD AABDD BBDAB AABDD AABDD DDCAA DCBAA AABDD ABCDD AABDD AABDD ABDDC DBABC AACCD CDDBA DDCAA DDCAA DDCBA AABCD ADDCA DDCAA DDCBA DDCAA DDBAA DDBAA AABCD AACDD AACDD ABCDD DDCAA DDCBA DCBAA DDCAA DDCAA DCCAA DDBAA DCBAA AABCD AABDD AACCD ABCDD ABCDD ABDDC AABDD DDBAA DDCAA AABDD AABCD ABCDD AABDD ABDCB AABCD ADCBC BBADD DDCAA CCDCA ABBDD DDCBA DCBAA
24,AACCD CDDBA CCAAD ABCCD ABCDD AACCD ACADD DDCBA DDBAA DABBC ABBDD AABDD ACACD AADCD ABCDD DDCBA DDCAA DDCAA ABBCD AACDD AACDD AACDD AACCD DDCAA DCCBA DDCBA DCCBA DCBAA AABDD ABBCD ABCDC ABBDD CAABD BDDBA DCABB DDCBA CDDBA DDBBA DCABD ABCCD ABBCD AACDD ABBDD BDDBA DCBAA DCAAB DCCBA CDDBA DDBAA AABDD ABCCD AACDD ABCDD DCBAA DDCAA BCDBA DDCBA BDDBA DCBAA DCBAB AACDD ABCCD ABDDC DCCBA DBACD DCBBA DCBAA BAACD ABBCD DCCBA DBCBA DDBAA DCBBA DCAAB DDCBA DDCAA DCCAA DDBAA ABCDD ABCDD AABDD DDAAB ABCDD ACDCB BCDCA
25,DBAAD BABDD BADDC CABDC DDABA DCCBA ABCDC DDBBA DCCBA DCBAB ABCCD AACCD AACCD DDCBA DDBAA DCCAA DCBAA DCCAA DCBAA DDBAA AABDD AACDD ABBDD AACCD AABDD AABDD AABDD AACDD DCCBA DDCAA DDCAA CACDA DDCAA ACDCA DCCBA AACCD DCCAA DCCAA DCCBA DDBAA DCBAB AABDD AABDD AACDD AABDD AABDD ABDDD DDCBA DCCAA DDBAA DDBAA DDBAA DCAAC AACDD ABBDD ABBDD ABCDD DDDBA BABDD ACBDD DAADB CCDCA ABBDD AACCD ABBDD ABDDA DDBAA DCBAA DDBBA DDBAA ABCCD AABCD ABCDD DDBAA DCBBA AACDD ABCCD AABDD DCCBA ABCCD ABDCB ABCCD DDBAB DCDAA DCABC
26,DCBAB DAADB BBABD DBABD CBBAD ADDBA DDCAA DCBAA DCCAA AACDD AABCD DCBBA DDCBA BADDA DCBAB DDCAA DCBAA DCBAA DDBBA BABCD AABCD AACDD AABDD ABCCD AACDD AABDD AACDD DDCAA DDCAA DDCAA DDCAA DDCAA DDBAA DDCBA DBABB AABCD ABBCD ABDCD CDDCA AABDD AACDC BDCBA AABCD BCDDA BABCD AACDD AABDD AACDD DDBAB ABCCD ADCAC AABCD AACDD BDDBA DDBAA DDBAA DCBAA DDCAA DCBAA DBABB AACDD ACDBB AABDD AABDD CDCBA BAACD AABCD ABDCC AABDD AABDD DDCAA DCCBA DCBCA DDCAA DCBAB AACDD DCBBA DDBAA DDBBA DDCBA ABBDD ABBDD CAACD ABCCD AABDD
27,AABDD AABCD ABBDD AABDD ABBCD AACDD ABCDD ACDCB DDABA CBABD AACDD DAADA DDCBA DCBBA DDCAA DCBAA CAACD AACDD ABBCD ABBDD AACCD ABCDD BAACD DDCBA DCCAA DBABC ABCDD AABDD ABBCD CDCAA DDCAA DDBAA DCCBA DCBAA DCBBA DDCAA DCCBA DDCAA DDCBA DDBAA DDCBA DCBAA DBDAA AABCD AABDD AACDD AABDD AACDD AABDD AABDD AABDD AABDD AABDD AACDD DDBAA DDCAA DDBAA BCDCA DDCAA CAABD AABDD AACCD ADDCA DDCAA DDCBA DDBAA DCBAA DCCAA DDBAA BBABD ABCCD AACDD DDBAA BAACD DDCBA DDCAA DCCAA DDABA DCAAC DCCBA DCCAA DCBAA DDCBA DDBBA DDCAA
28,DDCAA DCCAA DCBAB ABCCD ABCDD AABDD AABCD ABBCD DDCBA DCCBA DCBBA DCBAB ABBCD ABCDD ACDBB AADCD DDCAA DCCAA DCCAA ACCDC DCCAA AACDD AABDD AABCD ABBDD DDBBA DCBAA DDBAA DBCAA DCCBA DCCBA DCCAA AABDD AABDD AACDD BDDBA DDBAA DDBBA DDCBA DCBBA DBAAD AABDD CDCBA DCBAC BBADC DDCBA DCBAC AACDC DCBBA DDCAA DDBAA CADCA DDBAA AABDD AABDD AABDD AABDD AABDD AABDD AACDC DDCAA DCBBA DCCBA DDBBA DCCAA DCBBA DDAAB ABCDD AABDD AACDD AABDD AABDD CDCBA DCBAA AACDD ABCCD ABDDB AACDD DDBAA DCCAA DBBAD AACDD DDBAA DCBBA AABCD
29,DDCAA BBBAD ABCDD AABDD AACDD ABBDD CDCAB AABCD AACDD AABCD ABBDD ABCDD ABBDD ABBCD AABDD ABCCD AACCD ABBCD AABDD AACDD ABBDD CCDCA DDCAA AABCD CDCBA CDDBA AACCD AABDD ABBDD ABCDC DDBAA DCABA DDCBA DDCBA DDCBA DCBBA DCCBA DDBAA DCBBA DDBBA DCBAB DCAAD ABCDC DDCAA DDBBA DCCAA DDBAA DCBAA AABDD AABDD AACDD AABDD ABCCD AABDD ADDBA DDBAA DCBAA AABCD AABCD AABDD AABCD AABDD AABDD ABCDC AABCD ABBDD ABCDD DCBAA DCAAC DCBAA DDCAA DCBAA AABCD AABDD DDCBA DDBAA DDCAA DDCAA DCCAA DDCAA DDCBA DCBAA DDCAA DAABD ABBDD
30,AACDD ABCDD AABCD ABBCD ABCDD CDCBA DDCBA BBDDA DAADC DCBBA BBACD DDCBA DDBAA DCBAA ABCDD BAACD CDCBA DCBAA DDBAA DDCBA DDBAA DCBAA AABCD ABBCD AABDD DBABD AACDD CDCBA DDCAA DDCAA DDBAA DDCAA DCBAA AABCD AACCD AACDD AACDD AACDD BAACD AACDD DDBAA DCBAA DBAAD AACDD AABDD AABDD ADDCA AABDD ABCCD DDCAA DCBAA AABDD DDBAA DDBAA DDBAA DDBAA AABDD AABDD AABDD DCBAA DDBAA CDCBA DDBAA DCBAA DCBAA BABCD AACDD AACDD AABDD AABCD ABDDC DDCAA ACDCA DDBAA DCCAA DDBAA AABCD AACDD AABDD ABCDD DDCBA DDBAA DDCBA DCBAA AACDC
31,DCBBA DCAAA CDDBA BDCAA BCDBA DBABD DCCAA DAADD AABDD DDBBA DDCAA DDBBA DCCBA DDCBA DDCAA AABDD ADDBC ABBBD AABCD AACCD AACCD AABDD AABCD ABCCD AACDD AABDD ABDCB DCBAA DDBAA DCBBA CBACD DDBBA DDCAA DDBBA DDCAA DCCAA DDCBA DCBAB AACDD AACDD AACDD ABCDD BDCBA CCDBA DDCBA DDBAA DDCAA DDBAA AABCD ABCDD AACCD AABDD BBDCA AACDD BBDDA AACCD DDCAA BABDD ABCDB ABACD ABCDB DDCAA DDCAA DCCBA DCBBA DDBAA AACDD AACDD ABBCD AABDD AABDD ACDCA DCBBA DDCAA DDBBA DCAAD ABBDD AACDD AACDD AACCD ACDCB ABCDC ABCDA BBCDA BDABD
32,CCBDA AADCD AAADD DCBAA AABCD DDCAA DDCAA ABDDB DDCAA DBABD AACDD ABBCD AABDD AACDD AACDD AABDD AACDD ACDDA DDCBA DCCBA DCCAA DDCAA DCBAA DCCAA DDCAA DDCAA AABDD AACDD BAACD AABCD ABDDC ABCCD AABDD AACDD DDCAA DDCAA DDBAA DCBAA AABDD ABBCD AABCD AABDD ABCDC DDBAA AACDD ABCCD ABBCD DDCBA DCCAA DCBAA DDCAA BABCD AABDD AACDD DCBAA ABBDD AABCD AABCD DDBAA DCBAA DDBAA BABCD ACDCA DDCAA DDBAA DCCAA DDBAA BAACD AACDD ABCCD AABDD ABCCD AACDD ABBCD AACDD DDBAA DDBAA DDBAA CAACD ABBCD DDCAA DDCAA DDCAA BABDD ABBCD
33,BABDD AADDD ACCDC BAABD AACDD DCCAA DCCBA DDCBA DDCAA BABCD AACDD ABBCD AACDD DDCAA DCCAA DDBAA DDBAA DDBAA DCBAA AABDD AABCD AABDD ABCDD ABCDD AACDD ABBCD AACDD CDCAA DDCAA DCCAA DCCBA DCCAA DDCAA DDBAA DDBAA ABBCD AACDD ABBCD AACDD ABCCD DDCAA DCCBA DDBAA DBAAD AACDD AACDD AABDD AABDD DDBAA ABBCD AABDD AABCD ABCDC DDCAA DDBAA DCCBA DDBAA DCCBA DCCAA DCCAA DAABD ABCDD AABCD AABDD AABDD ABDCD AABDD ABBDD AABDD ABCDC DCCBA DDCBA DDBAA CDCBA DDBAA DDBAA DDBBA DDCAA BABCD ABBDD AACCD AABDD ABCDD ABBDD AABDD
34,AACDD ABBDD ABCDD DDBAA DDCAA CAACD ABCDD DDCBA DDBAA DDCAA DCCAA DDCAA DCBAA DDBAA DDCAA DDBAA AABDD AACDD AACDD ABBDD DDBBA DCBAA BAACD ABCDD ABBDD AACCD AABDD AACDD AACDD ABCCD ABBCD AABCD ABBDD AABDD ABDDC ABCDD DDCAA DCAAB AACDD ACDDB ADCAD DDCBA DCCAA DDBAA AACDD AABDD ABCDD ACDBD ADBDB DDCAA DDCBA DDCAA DCBAB ABCCD AACCD CDDBA DDCAA DDCAA DDCAA DDCBA DDBBA DDBAA DCBAA AABDD AABDD AACDD AACDD ABCCD AABDD AABDD AABDD AACDD ABCDD DDCBA DDCAA DDCBA DCBAB ABBDD ABBDD ABBDD ABBDD AACDD DDBBA DDCAA DDCAA
