,0
18,AAAAFF CCCAAF AAABFE FFEEAA FFFEAA DCBAAF AAAAFF AAAAFF FFFFAA FFFFAA FFFFAA FFFFAA FFFFAA FFFDAA BBAAEF AAABFF AAABFF AAABFF AAAAFE FFFEAA FFEAAD FFFFAA FFFEAA FFEFAA FFFBAD AAAAFF AAABFF AAABFF AAAAFF AAAAFF FFCBAD AAABCF AAAAFF AAABFF AAEEFD AAAAFF AAABFF AABAFF FFFCAD AAABFF DEFFBA FFFEAA FFEDAB AACFFC FFDFAA BBBAEF BCFFCA FFFFAA FFEDAA FFFEAA AAAAEF AAABFF CCDFCA FFFEAA FFFEAA FFFFAA FFEEAA BBAADF AAAAFF AAABFF AAAAFF AAAAFF AAAAFF AAAAFD FFFFAA FFFEAA FFFEAA FFFFAA EECABF AAAAFF AAAAFF AAAAFF AAAAFF BBAAFF AAAAFF DDFFBA FFFFAA FFFEAA FFFFAA AAAAFF AAABFF AAABFF FFFFAA BBAAFF FFFBAB
19,FFFEAA FFBFAB FFFFAA AAAAFF AAAEEF AAADEF AAABFE AAAEFF CBAAFF AABAEF EEFFAA FFFFAA FFFCAA FFFEAA FFDFBA AAABFF ABFAEF AAABFF AACAFF AAABFF FFFFAA FFEFAA FFFEAA FFEFBA EEFFBA FFFEAA AAABFF DDDABF AAABFF AAABFF EEFEAA EEFFAA FFFFAA EFFEAA DCBAEF FFDAAE AAABFF AADAEF AAACFF AAABFF AAABFD FFFEAA FFCFAA FFFFAA CCAFFA CDFFAC FFFADA AABAFE AABAFF ABBAFF AABFFC FFFCAB BBFFAF FFEFAA BCDFEA EEFFAA FFFEAA DDDABF AABAFF AAABFF CCEFCA FFFEAB FFFEAA FFFEAB FFCAAE BCDFDA FFFFAA FFDBEA FFAFAD AADEFB FFFFAA AAAAFF CBAAEF AAABFF AAAAFF AAAAFF BBAAEF AAACFF AABAFF FFFFAA FFEAAC AAAFDE CDFFAA FFEEAA FFEEAA
20,FFFAAD FFFABB FFEFAA FFFFAA FFFDAA FFFEAA FFFFAA FFFDAA AAAFBF AAAAFF AAAAFF AAAAFF AAABFF AAABFF AAABFE EDCAEF AAAAFF AAAAFE AAAAFF AABCFE FFFEAA FFFFAA FFFFAA FFFFAA FFEAAC AAAAFF FFFFAA FFFFAA FFFFAA FFEFAA FFFFAA FFFDBA FFFDAB AAAAFF AAABFF AAABFF AAAAFF AAAAFF AAAAFF AAABFF AAAAFF FFFFAA FFAFBA AAACFD EEEFAA AAAAFF AAABFF FFFEAA FFFFAA FFFEAA FFFEAA FFFFAA FFFFAA AAAAFF AAABFF AAABFF AABAFF FFFEAA FFFEAA FFFEAA FFFEAA FFFFAA FFFEAA BBAAFD FFFDAA FFCFAA AAACFF AAACFE AAAAFF AAABFF AAAAFF AAABFF AAAAFF ABBFFA FFFFAA FFFEAA FFFDAB AAAAFF AAABFF AABDEF FFFFAA FFEDAA EEEFDA FFFFAA FFFEAA
21,FFFFAA AAAAFF FFFFAA AAABFF AAAAFF AAABFF AAAAFF AAAAFF AAABFF AAAAFF FFFEAA DEFFAA FFECAB BBCADF AAAAFF AAAAFF AAABFE FFFFAA AABAFF EEFFBA AAAAFF AAABFF CCEFEA FFFEAA FFFFAA AAAAFF FFFFAA FFEEAA FFFEAB AAAAFF AAADFF AABAFF EEFFAA FFFFAA FFFFAA FFFFAA FFECAB FEDDAF AAAAFF AAAAFF CDEFCA AAAAFF BBDFEA FFFEAA FFFFAA FFFFAA FFFEAA AAAAFF AAAAFF AAABFF AAABFF AAAAFF FEDAAF AAABFF AAAFFC FFFEAB FFFEAA FFFFAA AAAAFF AAAAFF AAABFF AAAAFF AAAAFF FFFFAA AAABFF DEFFAC CDFFBA FFFEAA FFECAB AAAAFF EEFFAA EECFEA FFFFAA FFFFAA FFFEAA CBAAFC FFEFDA AABFAF EEFFAA FFFEAA FFFFAA FFFEAA AABFEE AAAAFF AABAFF
22,AAABFF AAABFF AABCFF DDEFBA FFFFAA FFFFAA FFFFAA FFFEAA FFDCAB FEEFBA FFEEAA FFFFAA FFFEAA FFFFAA FFEFAA FFFDAA FFFFAA AAAAFF AAABFF AABAFF AAAAFF FFFBAC FFFEAA FFFFAA FFFEAA AAAAFF AAAAFF AAABFF AABAFF AAAAFF AAABFF BBAFFA FFFEAA BBAAFF AAAAFF AAAAFF AAAAFF AAABFF FFFFAA AAABFF AAABFF FFFEAA DCAAFF FFFFAA FFFEBA FFFEAA AAAAFF AAAAFF FFFFAA FFFEAA FFEEAA FFFFAA FFEFAA FFFEAA EDAABF AAABFF AAAAFF AAAAFF FFFFAA FFFEAA FFFFAA FFFEAA FFFFAA FFFEAA AAAAFF AAABFF AAABFF AAABFF FFFFAA FFEFAA FFFBAB AABAFF AAABFF AAABFF AABAFF AABAFF AAABFF AAABFF AAAAFE AAABFF AAABFF AAABFF AAAAFF FFFFAA FFFEAA
23,BBAAFF AABBFF FFFFAA BBAAEF AAABFF DDBFFA CCBFAB FFFEAA CCCAFA FFFEAA FFFFAA FFFEAA FFCAAD AAABFF AAABFF AAAAFF AAAAFF CDEFDA FFFEAA FFFFAA FFFFAA FFFFAA FFEAAF AAABFF AAABFF AAAAFF AAAAFF AAAAFF CCAFAB AAABFF AAABFF FFFFAA FFFEAA AAAAFF AAABFF AAAAFF AAAAFF AAADFD FFDAAE AAABFF DDEFBA FFFFAA FFFFAA FFFEAA AAAAFF AAEFFB FFFFAA FFFFAA FFFFAA FFFEAA FFFEAA BBAAEF AAABFF AAAAFF AAAAFF FFFFAA FFFEAA FFFEAB FFFFAA FFFFAA FFFFAA FFFEAA FFFFAB AAAAFF AAAAFF AAABFF AAABFE AAABFF AAAFFD BBAAFF FFFEAA FFFFAA AAAAFF AAAAFF AABBFF AAAAFF AABFFC AAAAFF AAFFCD CCEAFE FFFFAA DDCFFA AAAAFF EEFFBA FFFEAA
24,AAAEEF EEEFEA EEEAAF AAACFF AABDFE AAADFF AAEAFF FFFFAA FFFEAA FFABAD AACAFF AAAAFF AAFAFF AAAFEF AABBFF FFFFAA FFFFAA FFFFAA AABAFF AAABFF AAAAFF AAABFF AAABFF EEFFAA FFEFAA FFFFAA FFEEBA FFEEAA AAAAFF AABAFF AABCFE AABAFF EDAABF CDFFAA FFFAAB FFFFAA DDEFBA FFFEAA FFFAAE AAABFF AACABF AAABFF AABAFF CDFFBA FFFEAB FFFAAB FFEEAA DDEFBA FFFEAA AAAAFF AAABFF AAAAFF AAACFF FFFFAA FFFFAA CCCFDA FFFFAA CCFFCA FFFEAA FFEFAC AAABFF AAABFF AAAFFD FFEFBA FEDAEE FFFBAA FFFEAA CCAADF AABAFF FFDFAA FFBFDA FFFEAA FFFEAA FFFAAB FFFFAA FFFFAA FFEFAA FFFDAB AAABFF AAABFF AAAAFF FFFBAB AAACFF AABFFB CCDFFA
25,FFDCAE BBAAFE BBAEFD EDAAFE FFFAAA FFEFAA AACAFD FFFEBA FFEFAA FFEFAB AABBFF AAABFF AAABFF FFFFAA FFFFAA FFEFAA FFFDAA FFEFAA FFFEAA FFFEAA AAAAFF AAABFF AAAAFF AAABFF AAAAFF AAAAFF AAAAFF AAAAFF FFDFAA FFFFAA EFFFAA EDAAFB FFFFAA ABCFFA FFEEBA AAABFF FFEFAA FFEFAA FFEFAA FFFFAA FFFFAB AAAAFF AAAAFF AAAAFF AAAAFF AAAAFF AAAEFE FFFFAA FFEFAA FFFFAA FFFFAA FFFFAA FFEAAE AAAAFF AABAFF AABAFF AAABFE EEEFBA BBAAFF AADAFF FEAAFC EDCFFA AACAFF AAADEF AABAFF ABAEFB FFFEAA FFFFAA FFFEAA FFFDAB AAABFF BBAAFF AAADFE FFFEAA FFDCAA AAABFF AABBFF AAAAFF FFDFBA AAAEEF AAAFFC AAAEEF FFFFAB EEEFAA FFFAAD
26,FFEFAB FEBAFC CCCAAF EECAAF EDCDAF ABFFBB FFFEAA FFEEAB FFEFAA AAABFF AAABFF FFECDA EEFFBA CBAFFA FFFDAC FFFFAA FFFFAA FFFEAA FFFDBA CBAAEF AAAAFF AAABFF AAAAFF AAABFF AAABFF AAAAFF AAAAFF FFFFAA FFFFAA FFFFAA FFFFAA FFFFAA FFFEAA EEFFAA FFDBAC AAAAFF AABBFF AAAFEE DDEFFA AAAAFF AAAAFE CDFFAA BBAADF BCCEFA BBAAFF AAABFF AAAAFF AAABFF FFFFAC AAACFF BBFFAD AAAAFF AAAAFF CDEFDA FFFEAA FFFEAA FFFDAA FFFFAA FFFEAA FFDAAB AAABFF AACFAC AAAAFF AAAAFF EEFFAA CBAAEF AAAAFF AAAFFE AAAAFF AAAAFF FFFFAA FFEFAA FFEAEA FFFFAA FFEEAC AAABFE FFFDAA FFFFAA FFFEAA FFFEAA AABBFF AAAAFF DCAAEF AAAEFF AAAAFF
27,AAAAFF AAAAFF AAAAFF AAAAFF AAABFF AAACFF AAAAFF AACFFC FFFABA DDDAAF AAACFF FEBAFB EEFFAA FFFDAA FFFFAA FFFEAB DCAACF AAABFF AACAFF AABAFF AAABFF AAABFF BBBAFF EEFFBA FFEFAA FFDAAD AAABFF AAAAFF AABAEF DEFFAA FFFFAA FFFEAA FFEFAA FFFFAA FFDEAA FFFFAA FFFEAA FFFFAA FFFFAA FFFEAA FFFFAA FFFEAA FFAFAA BBAAFF AABAFF AAABFF AAAAFF AAABFF AAAAFF AAAAFF AAAAFF AAAAFF AAAAFF AAABFF FFFDAA FFFFAA FFFFAA CCDFFA FFFFAA DCBAAF AAAAFF AAABFF ABEFFA FFFFAA FFFFAA FFFFAA FFFEAA FFFFAA FFFFAA CCCABF AAABFF AAAAFF FFFEAA CBAABF EEFFAA FFFFAA FFEFAA FFFACA FFFAAD FFEFAA FFEFAA FFFEAB EEEFDA FFFEAA FFFFAA
