,0
70,DDDCCBBBA AAACDDDDC DCBBBBBBB CCCBCCBBA BBBABBBDD AAAACDDDD
71,DDDDCCBAA AABCDDDCD DDBBBBBBB ACCCCBCCB BBBBBBBDD AABCDDDCC
72,CCCBAADDB BBABCCCBD AADDCCCCC CBBBABBCD CCCCCCCAA AABCCCDDD
73,BBBBAAADD DDDABBBAA ABCCCCCCC AAABCCCDD DDDCAAABC DDDAABBBB
74,AAAADDDDC DDDCAAABC DABBCCCCC BBCCBBABD AABBBBCDD DABBBBBBB
75,CCCBAAADD DDDABBBAA ABCCCCCCC DCCCABABD AAABBCCDD DDCABBBBB
76,BBBBAAADD DCAABBBDD AACCCCCCC DCBBAACAD CCCCCDBAA AABCCDDDD
77,BBBBAABDD DDDABBAAB AACCCCCDD AABCCDCCD DCBBBCCCA AABCCDDDD
78,CCCCBBBBC AAABDDDDC CDBBBBBBB ABBBBCDCD AABBBBCDD AACCCCCCC
79,CCCBBAADD DDDACCBAA AACCCCCCC DCBAAACDD AABCCCCDD AABCCDDDD
80,AAAACDDDD DDDDBAAAB DABBBCCCC BBCBBABCD AABBBBCDD DDBBBBBBB
81,AAACDDCCC BAACDDDCC BACCCCCCC CCBBBAADD DDBBBBBBB AABCCDDDD
82,AAACDDDCC CAABCDDCC BACCCCCCC DCBDABABD DDCAAABBB AABCCDDDD
83,BBBBAACDD CAAABBDDD AACCCCCCC DCCCCCAAD DDDBAAABB AABCCDDDD
84,AAAACDDDD DDDDAAABC DABCCCCCC DBBBBBCBD AABBBBCDD DDABBBBBB
85,AAAACDDDD DDDDBAAAB AABCCCDCD BBDDCBAAD AABBBBCDD CCDDDCAAA
86,AAAACDDDD DDDAAABCC CACCCCCCC AAACCCCCD AABBBBCDD AABCCDDDD
87,CCCBAAADC CCABDDCBA AACCCCCCC DDCCAAAAD CCCCCCCCA AABCCCDDD
88,CCCCBBAAD DCCDBBBAA AACCCCCCC DBBBAABCD AAABCCCDD DDBBBBBBB
89,AAAACDDDD DDDCAAABC DABCCCCCC CCBCBBBAD AABBBBCDD AABCCDDDD
90,CCBBADDBA AAABCDDDD AACCCCCCC CCCCBBBAC DBBBBBBBC AABCCDDDC
91,CCCCBAABD CBDCCCBAA ABCCCCCCC DDDCBBAAB AABCCCCDD DBBBBBBBB
92,AAAACDDDD DDDDAAABC DABBBCCCC BBBBBCACD AABBBBCDD DDBBBBBBB
93,AAACDDDCC DBAACCCCC BACCCCCCC CBCBBBBBD DDDBAAABB AABCCDDDD
94,BBBBAACDD DDAABBBAD AACCCCCCC DBCCCCAAC CCCCCCCAA AABCCDDDD
95,CCBBBAACD DDDBBBAAA ABCCCCCCC AABBCCDDD DDDBAAABC DCBBBBBBB
96,AAAACDDDD DDDAAABCC DABCCCCCC CBCBBAACD AABBBBCDD DDABBBBBB
97,DDDDCBAAA AABCDDDDA DDBBBBBBB BBBABCBCD ABBBBBCDD AABCDDDCC
98,BBBBBAADD DDDABBBAA AACCCCCDD AABBCDCCD CCBBBCCCA AABCCDDDD
99,BBBAABDDD DBABBBBBD AACCCCCCC DDDBBAAAD BCCCCCCCA AABCCDDDD
100,AAAACDDDD DDDDBAAAB DABBCCCCC CDBCBBAAD AABBBBCDD DDABBBBBB
101,DDDDCCAAA ACCDDCBAA DDBBBBBBB ACACCCCDD AACCCCCDD AABBCCDDD
102,DDDDCCAAA ABCDDDAAA DDBBBBBBB DCCCCCBBA AACCCCCDD AABBCCDDD
103,BBBAADDDC AAABCDDDD AACCCCCCC CCCCCCCAA ABBBBBBDD AABCCDDDD
104,DDDDCAAAA BBCCDBAAA DDBBBBBBB BCBBBBBCD ABCCCCCCC AABCCDDCC
105,DDDDCBBAA AAACDDDDC DCBBBBBBB DDBBBCAAB AAABBCCDD AAABDDDDD
106,DDDDCBAAA AABCDDDDA DDBBBBBBB CBBBBBBBD BBBBBBBDD AABCDDDCC
107,CCCBBAADD DDDABBBAA AACCCCCCC DDDCAAAAC DDDDBAAAA AABCCDDDD
108,DDDCCBBAA AAACDDDCC DBBBBBBBB CCCAABCCD BABBBBBDD AACCCCCCC
109,DDDDCBBAA AAABDDDDC DDBBBBBBB CCDDCAAAD AAAABCCDD AAACCCDDD
110,BBBBAABDD DDCABBBAB AACCCCCDD AABCDCCDD CCCCCCCCA AABCCDDDD
111,CCCCBBBAD DDDDAAAAA AACCCCCCC AABBBCCDD BCDDDCAAB CCDDDDAAA
112,DDDDCBAAA AABCDDDDA DDBBBBBBB CBACBCBBD BBBBBBBCD CDDDCBBAA
113,BBBBAAADD DDCABBBAD AACCCCCCC CCBCCAAAD CCCCCCCAA AABCCDDDD
114,CCCCBBAAD DDDDBBAAA AACCCCCCC DBBACBBAD AAABBCCDD DBBBBBBBB
115,DDDDCCAAA BBBCCDBBB DCABBBBBB CCBCBDCAA AACDDCCCB DDDCCBAAA
116,CCCBBAABD DDDBBBAAA AACCCCCCC DDCCCAAAC AAABBCCDD DDBBBBBBB
117,AACDDCCBB DAAABCDDC CABCCCCCC BBBBCBACD CCDDDDAAA AABCCDDDD
118,AAAACDDDD DDDAAABCC CACCCCCCC ABBACBCCD BCCCCCCCA AABCCDDDD
119,CCCCBAABD CBDDCCBAA AACCCCCCC DDCBBBAAB AABCCCCDD DBBBBBBBB
120,CCCBBAADD CCDADDBAA ABCCCCCCC DCDCCBAAA AABCCCCDD DABBBBCCC
121,CCCBBAABD DDDBBBAAA ABCCCCCCC DDCBBAAAD AAABBCCDD DCBBBBBBB
122,CCCCDAAAA BBBCDBBBB DDBBBBBBB BBBABBDDD ABCCCCCCD AABCCDDDD
123,CCCBBBAAD DDDCBBAAA AACCCCCCC AABCCCCDD DDDBAAABC DDBBBBBBB
124,DDDDCBAAA AABCDDDCA DDBBBBBBB CCABBBBCD BBBBBBBDD AABCDDDCC
125,CCCBBBAAD DDDDAAAAA ABCCCCCCC AABBCCCDD DDDCBAABC DDDBAAAAA
126,BBBBAACDD DDBABBBAC AACCCCCCD BBCCCCCCA CCCCCCCAA AABCCDDDD
127,BBBBBAADD DDDABBBAA ABCCCCCCC AAABCCCDD DDDAAAABD DDABBBBBB
128,CCCBBAABD DDDBBBAAA ABCCCCCCC CBBBBBBCD AAABBCCDD DBBBBBBBB
129,AAAAADDDC AAABCDDDD AACCCCCCC ABBCBBBCD DBBBBBBBC AABCCDDDD
130,DDDDCBBAA AAACDDDDC DDBBBBBBB BBCCCBBBC BBBBBBBDD AABBCCDDD
131,DDDDCBAAA BCCDDCAAA DDBBBBBBB DCAABBBBD AACCCCCCC AABCCDDCC
132,CCCCCBCBA AAACDDDDC DBBBBBBBB ACCCCCCCD ABBBBBBDD AACCCCCCC
133,BBBAABDDD AAABBDDDD AACCCCCCC CCCCCCCCA ABBBBBBDD AABCCDDDD
134,AAAACDDDD DDCAAACCC BACCCCCCC CCDBBBAAD CCCCCCCAA AABCCDDDD
135,BAAAADDDD AAABBDDDD AACCCCCCC BBCCCCABD DCBBBBBBB AABCCDDDD
136,BBBAAADDD CAABBCDDD AACCCCCCC DDDCBAAAA DCBBBBBBB AABCCDDDC
137,CCCCBBAAD DDDDBBAAA ABCCCCCCC DCCBBBAAD BCCCCCCCA AABCCDDDD
138,AAACDDDCC AAACDDDDC AACCCCCCC CCBAACDBD DBBBBBBBC AABCCDDDD
139,BBBAABDDD DBABBBBCD AACCCCCCC DDCCCBAAC CCDDDDAAA AABCCDDDD
140,CCCCBBAAD DDDDBAAAA AABCCCCCC AAABCCDDD CCDDDAAAC DDDCAAAAA
141,BBBBAACDD DDCABBBAD AACCCCCCC DCCCCBAAB DDDDDBAAA AABCCDDDD
142,CCCCBBBBC AAABDDDDC CDBBBBBBB DDCBCBAAB AABBBBBDD ABCCCCCCC
143,BBBBDDCBA AAABDDDDC AACCCCCCC CCCCBCCCA DBBBBBBBC AABCCDDDD
144,BAAAADDDD AAABBDDDD AACCCCCCC BBBBCCBBD DDBBBBBBB AABCCDDDD
145,DDDDCBBAA AAACDDDDC DDBBBBBBB AABBBCCCD AAABCCCDD AABCCCCCC
146,CCBBBBACD DDDBBBAAA ABCCCCCCC AABBCCDDD DDDAAAABD DDABBBBBB
147,DDDDCBBAA AAABDDDDC DDBBBBBBB DDAABBBBD AAABCCCDD AACCCCCCC
148,DDDDCBAAA AABCDDDDB DDBBBBBBA ABBBBBBDD AABBBCCDD ABCCCCCCC
149,CCCBBAADD CCDADDBAA AACDCCCCC DDBAAABCD CCCCCCCAA AABCCDDDD
150,CCCCCBCAA AABCDDDDC DBBBBBBBB AAAABDDCD BBBBAABDD AABCCCCCC
151,BBBBAACDD DDCABBBAB AACCCCCDD AABCDDCCD DDAAAABCD AABCCDDDD
152,DDDDCBBAA AAABDDDDC DDBBBBBBB BCCCBACCB ABBBBBBDD ABCCCCCCC
153,DDDDCCBAA AABCCCCCC DDBBBABAB BCCBBBCBC BBBBBBBCD AABCDDDCC
154,DDDDCBBAA AAACDDDDC DBBBBBBBB AABCDCBCD BBBBABBDD AAAADDDDD
155,CCCBAACDB BBABDDCBA AADDCCCCC DDBBBBABC AABCCCCDD DBBBBBBBB
156,BBBBBAADD DDDABBBAA AACCCCCCC AAABBCCDD CCDDCAAAB DDDDCAAAA
157,BBBACDDDA AAABDDDDD DABBCCCCC ABABBCCCD AABBBBCDD AABCCDDDD
158,CCCBBAADD DDDABBBAA ABCCCCCCC DDCBABAAD AAABBCCDD DBBBBBBBB
159,DDDDCBAAA AABCDDDDB DDBBBBBBB DDCCBBAAC AABBBBCDD AABCDDDCC
160,CCCCBBBAD DDDDBAAAA AACCCCCCC AABCCCCDD CDDCAAABC DDBBBBBBB
161,DDDDCBBAA AAACDDDDC DDBBBBBBB DDCBAAABD BBBBBBBCD AABCDDDCC
162,DDDDCBBAA AABCDDDDB DDBBBBBBB DACBBBBCD BBBBBBBDD DDDCCBAAA
163,BBBBAABDD DDDABBBAA AACCCCCDD AAABCDDCD DDCAAAACD DBBBBBBBB
164,CCCCBBAAD DCCDBBBAA AACCCCCCC DBAABCCCC AABCCCCDD DCBBBBBBB
165,AAAACDDDD DDDDAAABC DABBBCCCC CBBCCBABD AABBBBCDD DDDDBAAAA
166,BBBAADDCB AAABCDDDD AACCCCCCC BBBABBCCD DBBBBBBBB AABCCDDDC
167,DDDDCBBAA AAABDDDDC DDBBBBBBB DCBBCBCAC AAABCCCDD AACCCCCCC
168,BBBBAADDD DDABBBBBD AACCCCCDD BCCCCCCBA CCCCCCCAA AABCCDDDD
169,BBBBAABDD DDDABBBAA ABCCCCCCC AABBCCDDD DDDBAAABD DCBBBBBBB
170,DDDCBBAAB DCCDCBAAA AACCCCCCC DDDCCAAAA AAACDCCDD DDCABBBBB
171,BBBBAABDD DDBABBAAD AACCCCCCC DCDCBCAAC CCCCCCCCA AABCCDDDD
172,DDDCCCBAA AABCDDCCD DDBBBBBBB AABBDCDDB BBBBBBBCD AABCDDDCC
173,CCCCBBBDA AAABDDDDC DDBBBBBBB DCDCBAAAD AABBBBBDD AACCCCCCC
174,AAACDDDCC AAACDDDDC DBBBBBBBB CBDAAABCD AABBBBCDD AABCCDDDD
175,BBBBAABDD DDCABBBAA AACCCCCDD AABCCDCCD CCCCCCCCA AABCCDDDD
176,CCCCBBAAD DDDDAAAAA AACCCCCCC AABBCCCDD CDDDAAABC DDDAABBBB
177,CCCCBAABD CBDCCCBAA AACCCCCCC DDCBBAAAB AAACCCCDD DDBBBBBBB
178,CCCBAAADC CCDADDBAA AACDCCCCC DDBBBAABD AACBCCCDD AABCCDDDD
179,DDDCCBBBA AAACDDDDC CDBBBBBBB AAABBCDDD ABBBBBBDD AAAACDDDD
180,AAAACDDDD DDDCAAABC DABCCCCCC CBABBCBCD AABBBBCDD DABBBBBBB
181,AAAACDDDD DDCAAACCC BACCCCCCC ABABBCCDD DDDDDAAAA AABCDDDCC
182,AAAACDDDD DDDAAABCC DABCCCCCC AAABCCBDD AABBBBCDD DDDCAAAAA
183,CCCBBBAAD DDDCBBAAA ABCCCCCCC AAABCCDDD CDDDBAAAC DDDCAAAAA
184,DDDDCBBAA AAACDDDDC DCBBBBBBB CABBCCCDB AAABBCCDD ABCCCCCCC
185,DDDDCBBAA AAABDDDDC DDBBBBBBB DCDBAAABC AAAABCCDD AAAABDDDD
186,CCCBBAABD DDDBBBAAA ABCCCCCCC DDBABCBAC AAABBCCDD DABBBBBBB
187,DDDCCBBAA AAACDDDDC DCBBBBBBB BBDAACBCC BBBBBBBCD AABCDDDCC
188,AAAACDDDD DDDAAABCC CACCCCCCC DBABBABDD CCCCCCCCA AABCCDDDD
189,AAAACDDDD DDDDAAAAB DABCCCCCC ABBBBDBBD AABBBBCDD DDDCAAAAA
190,CCCBBAABD DDDDBBAAA AACCCCCCC DDBCBBAAC AAABBCCDD DDDDCAAAA
191,AAAACDDDD DDBAAACCC CACCCCCCC ABCCBCCAD AABBBBCDD AABCCDDDD
192,AAAACDDDD DDDAAABCC CACCCCCCC CABCCBBBD AABBBBCDD DABBCCCCC
193,CCCBBAADD CCDADDBAA ABCCCCCCC DCBBAAACD ABCBBBCDD DBBBBBBBB
194,CCCCBBAAD DDDDBBAAA AACCCCCCC CDDCCCAAC AAABBCCDD DDCABBBBB
195,DDDCCBBAA AAACDDDDC DDBBBBBBB DCBCCCCAA AABBBBCDD AACCCCCCC
196,CCBBBAACD DDDBBBAAA ABCCCCCCC AAABBCCDD DDCAAAABD DBBBBBBBB
197,CCCBBAADC CCDBDDCAA ABCCCCCCC DCCBAAABD CCCCCCCCA AABCCDDDD
198,BBBAADDDC AAABCDDDD AACCCCCCC DDCCAAAAD DBBBBBBBC AABCCDDDD
199,BBBBAACDD DDABBBBAC AACCCCCCC CCCCDAAAD CCCCCCCCA AABCCDDDD
200,DDDDCBBAA AAACDDDDC DCBBBBBBB DDCCAAAAC AABCCCCDD ABCCCCCCC
201,CCCCBBAAD DDDBBBAAA ABCCCCCCC DCCBBAAAD AAABBCCDD DDDDCAAAA
202,CCCCBBAAD DDDDAAAAA AACCCCCCC AABBCCDDD DDDCAAABD DDCABBBBB
203,CCCBAACDB CCABCCCBD AACDCCCCC CBBBABBCD CCDDDDAAA AABCCDDDD
204,CCCBBAADD DDDABBBAA ABCCCCCCC CDBCABAAD AAABBCCDD DCBBBBBBB
205,CCCCCBCAA AABCCCCCD DDBBBBBBB AABBBCDDC BBBBABBDD AAACDDDDD
206,CCCCBBAAD DCCDBBBAA AACCCCCCC DDCBAAABB AAABCDDDD DDDDAAAAA
207,DDDDCBAAA ABCDDDAAA DDBBBBBBB DBABBBBCD AABCCCCDD AABBCCDDD
208,DDCCCCCAA AABCCCCCD DDBBBBBBA ABACCDCCD BBBBBBBBD AABCCDDCC
209,CCCCBBAAD DDDDBBAAA ABCCCCCCC DDCCBAAAC AAABBCCDD DDDDCAAAA
210,DDDDCBBAA AAABDDDDC DDBBBBBBB ADCBBBBBD ABBBBBBDD AAAABDDDD
211,BBBBBAADD DDDABBBAA AACCCCCDD AAABCDDCD DDBAAABCD AABCCDDDD
212,DDDDCBAAA AABCDDDDA DDBBBBBBB DBBBBBBBD BBBBBBBCD AABCDDDCC
213,CCCCBBBDA AAABDDDDC DDBBBBBBB BCBCBCCAB AABBBBBDD ABCCCCCCC
214,DDDCCBBBA AAACDDDDC DCBBBBBBB ABCBCDBBC BBBBABBDD AAAADDDDD
215,BBBBAAADD DDCABBBAA ABCCCCCCC DCBCBDAAC CCCCCDBAA AABCCDDDD
216,CCCCBBBBC AAABDDDDC DDBBBBBBB CACBBBDCD BBBBBBBDD AABCCDDDD
217,AAAACDDDD DDBAAACCC CACCCCCCC AAACCDDAC AABBBBCDD DDABBBBBB
218,DDDDCBAAA AABCDDDDB DDBBBBBBB DDBAAABBD BBBBBBBDD CDDDCBBAA
219,CCCCBBAAD DDDDBBAAA AACCCCCCC DDDBBAAAD AAABBCCDD DDBBBBBBB
220,BBBBAABDD DDCABBBAC AACCCCCDD AACCDCCCC DCCCCCBAA AABCCDDDD
221,AAAACDDDD DDDDBAAAB CABBCCCCC BCCCACAAD AABBBBCDD DDCABBBBB
222,CCCBAAADC BBDBDDCAA ABCCCCCCC DDCBBBAAC AABCCCCDD DCBBBBBBB
223,DDDDCBBAA AAACDDDDC DDBBBBBBB DDDCBBBAA AAABCCCDD AACCCCCCC
224,CCCCBBAAD DDDDAAAAA AACCCCCCC AAABCCDDD DDDCAAABC DDCABBBBB
225,DDDDCBAAA AABCDDDDA DDBBBBBBB BABBABCCD BBBBBBBCD AABCDDDCC
226,DDDDCBBAA AABBCCCCD DDBBBBBBB BAACBDCCC BABBBBBDD AACCCCCCC
227,AAAACDDDD DDDBAAACC CACCCCCCC ACBBCBABD CCCCCCCBA AABCCDDDD
228,CCCCBDCAA ABBCCDCBB DDABBBBBB DDABBACBD AABCCCCDD AABBCCDDD
229,CCCCCBBBA AAABDDDDC CDBBBBBBB DDADCBACB BBBABABDD AACCCCCCC
230,DDDCCBBBA AAACDDDDC DBBBBBBBB AABDCCDBA BBBBBBBDD AACCCCCCC
231,DDDDCBAAA BCDDDAAAA DDBBBBBBB DBBCBCBBD ABCCCCCCC AABCCDDCC
232,BBBBAACDD DDCABBBAC AACCCCCCD BCCCCCCCA CCCCCCCAA AABCCDDDD
233,DDDDCCCAA AABCDDDCC DDBBBBBAA AABBBCDCD BBBBBBBCD CDDDCBBAA
234,CCCBBBAAD DDDCBBAAA ABCCCCCCC AABBCCDDD DDDAAAABD DCBBBBBBB
235,CCCCCBBBA AAACDDDDC DBBBBBBBB CDCCBBBBC BBBBBBBDD AACCCCCCC
236,BBBBAABDD DDDABBBAA ABCCCCCCC DDCCCAAAD AAABBCCDD DCBBBBBBB
237,AAADDDCCC AAACDDDDC BACCCCCCC CCCCBBBAC DDBBBBBBB AABCCDDDD
238,CCCCBBAAD DDDDBBAAA ABCCCCCCC DDDBBAAAC AAABBCCDD DDBBBBBBB
239,CCCCBBAAD DDDDBBAAA AACCCCCCC CBAACBBBD AAABBCCDD DDDDCAAAA
240,DDDDCBBAA AAACDDDDC DCBBBBBBB DCCCAAABD BBBBBBBDD AABBCCDDD
241,BBBBAABDD DDCABBBAA ABCCCCCCC DCCCBBAAD AAABBCCDD DABBBBBBB
242,DDDDCCBAA AABCCCCCD DDBBBBBBB CBBBCBCBD BBBBBBBCD AABCDDDCC
243,CCCBBAADD DDDABBBAA ABCCCCCCC CBBABCABD AAABBCCDD DABBBBBBB
244,CCCBAAADC BBABCCBBD AADDDCCCC CBBAABBDD CCCCCCCAA AABCCDDDD
245,AAAACDDDD DDDBAAACC DABCCCCCC BBABBBCBD AABBBBCDD DDBBBBBBB
246,DDDCCCBAA AABCCCCCD DDBBBBBBB BCCAABBCD BBBBBBBDD AABCCDDCC
247,BBBBAACDD DDBABBAAD AACCCCCCC DCBBBBAAD CCCCCCCAA AABCCDDDD
248,CCCBBBBBD AAABDDDDC CDDBBBBBB BBDDDAABC AABBBBCDD AAABBDDDD
249,CCCCBBAAD CCDDCAAAA AACCCCCCC CCCBAAACD AAABBCCDD DDDDCAAAA
250,DDDDCBBAA AAACDDDDC DCBBBBBBB CCCCAABBD AAABBCCDD AABCDDCCC
251,CCCBBBAAD DDDCBBAAA AACCCCCCC AAABCCCDD DDDCAAABC DDCABBBBB
252,BBBBAADDD DDABBBBBC AACCCCCDD ABBBDDCBB CCCCCCCCA AABCCDDDD
253,DDDDCBBAA AAACDDDDC DCBBBBBBB CCDDCAAAB AAABBBCDD ACCCCCCCC
254,AAAACDDDD DDDDAAABC DABCCCCCC CBABBBCCD AABBBBCDD DDBBBBBBB
255,CCCBAAADC BBABCCBBD AADDCCCCC BBBBBBBBD CCCCCCCAA AABCCDDDD
256,CCBBABDCA BAABCCCBD AACCCCCCC ABBBCBBCD CCCCCCCCA AABCCDDDD
257,BBBBAABDD DDCABBBAA ABCCCCCCC DDDBCAAAC BCCCCCCCA AABCCDDDD
258,CCCBBAABD DDDDBBAAA ABCCCCCCC CCCCBAABD AAABBCCDD DABBBCCCC
259,CCCBAAADC CCBACCBAC AACDCCCCC CBBAAACDD ABBBBCCDD AABCCDDDD
260,AAAACDDDD DDCAAACCC BACCCCCCC CCBCBBAAD CCCCCCBAA AABCCDDDD
261,AAAACDDDD DDDDAAABB DABBCCCCC ABABDBBCD AABBBBCDD DDDAABBBB
